Product_id,WTO_2011_id,HS1992_4,HS2007_4digit,HS2012_4digit,HS2002_6digit,HS2007_6digit,HS2012_6digit,HS1992_6digit,WTO_Code_Description_2010,WTO_Code_Description_2011,APEC_Code_Description,OECD_Code_Description,WTO_List_Identifier,WTO_Sample_Core_List,WTO_Reference_Universe_List,APEC_List_Identifier,OECD_List_Iidentifier,OECD2_List_identifier,WTO_Ex_Out,APEC_Ex_Out,WTO_Environmental_Benefit_Description,APEC_Environmental_Benefit_Description,WTO_1_Air_Pollution_Control,WTO_1_Renewable_Energy,WTO_1_Waste_Management_and_Water_Treatment,WTO_1_Environmental Technologies,WTO_1_Carbon_Capture_and_Storage,WTO_Others,WTO_2_Clean Up or Remediation of Soil and Water,WTO_2_Management of Solid and Hazardous Waste and Recycling Systems,"WTO_2_Waste Management, Recycling and Remediation",WTO_2_Waste Water Management and Potable Water Treatment,WTO_2_Gas Flairing Emission Reduction,WTO_2_Efficient Consumption of Energy Technologies,WTO_2_Cleaner or More Resource Efficient Technologies and Products,WTO_2_Energy Efficiency,"WTO_2_Environmental Monitoring, Analysis and Assessment Equipment",WTO_2_Heat and Energy Management,WTO_2_Natural Risk Management,WTO_2_Noise and Vibration Abatement,WTO_2_Environmnetally Preferable Products based on End-Use or Disposal Characteristics,WTO_2_Natural Resource Protection,WTO_2_Resources and Pollution Management,WTO_2_Others,WTO_2_Renewable Energy,WTO_2_Renewable Products and Energy Source,OECD_A: Pollution Management,OECD_A1 Air pollution control,OECD_A2 Wastewater management,OECD_A3 Solid waste management,OECD_A4 Remediation and cleanup,OECD_A5 Noise and vibration abatement,"OECD_A6 Environmental monitoring, analysis and assessment ",OECD_B: Cleaner Technologies and products,OECD_B2: Cleaner/resource efficient products ,OECD_C: Resources management group,OECD_C2: Water supply,OECD_C4: Renewable energy plant,OECD_C5: Heat/energy savings and management,OECD2: Air pollution control,OECD2: Cleaner or more resource efficient technologies and products,OECD2: Environmentally preferable products,OECD2: Heat and energy managemetn,"OECD2: Environmental monitoring, analysis and assessment equipment",OECD2: Natural Resources Protection,OECD2: Noise and vibration abatement,OECD2: Renewable Energy Plant,OECD2: Management of solid and hazardous waste and recycling systems,OECD2: Clean up or remediation of soil and water,OECD2: Waste water management and potable water treatment
344,335,8704,8704,8704,870410,870410,870410,870410,Dumpers designed for off-highway use,- Dumpers designed for off-highway use,NA,NA,3,0,1,0,0,0,"・Clean diesel vehicles with a diesel-engine and a device that eliminate the suspended particulate matter, oxide of nitrogen etc.
・Hybrid vehicles with electric motor
・Electric vehicles with a secondary battery and a electric motor
・Fuel cell vehicles with a fuel cell, electric motor and hydrogen tank
・Natural gas vehicles with a natural gas tank
・Hydrogen-fuelled vehicle 
",NA,"Low gas consumption, fuel economy, CO2 emission and pollutants such as NOx and SOx emission    ",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,336,8704,8704,8704,870421,870421,870421,870421,"Motor vehicles for the transport of goods with compression-ignition internal combustion piston engine (diesel or semi-diesel), g.v.w. not exceeding 5 tonnes","- Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel):, g.v.w. not exceeding 5 tonnes",NA,NA,3,0,1,0,0,0,"・Clean diesel vehicles with a diesel-engine and a device that eliminate the suspended particulate matter, oxide of nitrogen etc.
・Hybrid vehicles with electric motor
・Natural gas vehicles with a natural gas tank
・Hydrogen-fuelled vehicle ",NA,"Low gas consumption, fuel economy, CO2 emission and pollutants such as NOx and SOx emission    ",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,337,8704,8704,8704,870422,870422,870422,870422,"Motor vehicles for the transport of goods with compression-ignition internal combustion piston engine (diesel or semi-diesel), g.v.w. not exceeding 5 tonnes but not exceeding 20 tonnes","- Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel):, g.v.w. not exceeding 5 tonnes but not exceeding 20 tonnes",NA,NA,3,0,1,0,0,0,"・Clean diesel vehicles with a diesel-engine and a device that eliminate the suspended particulate matter, oxide of nitrogen etc.
・Hybrid vehicles with electric motor
・Natural gas vehicles with a natural gas tank
・Hydrogen-fuelled vehicle ",NA,"Low gas consumption, fuel economy, CO2 emission and pollutants such as NOx and SOx emission    ",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,338,8704,8704,8704,870423,870423,870423,870423,"Motor vehicles for the transport of goods with compression-ignition internal combustion piston engine (diesel or semi-diesel), g.v.w. exceeding 20 tonnes ","- Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel):, g.v.w. exceeding 20 tonnes",NA,NA,3,0,1,0,0,0,"・Clean diesel vehicles with a diesel-engine and a device that eliminate the suspended particulate matter, oxide of nitrogen etc.
・Hybrid vehicles with electric motor
・Natural gas vehicles with a natural gas tank
・Hydrogen-fuelled vehicle ",NA,"Low gas consumption, fuel economy, CO2 emission and pollutants such as NOx and SOx emission    ",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,339,8704,8704,8704,870431,870431,870431,870431,Motor vehicles for the transport of goods with spark-ignition internal combustion piston engine g.v.w. not exceeding 5 tonnes,"- Other, with spark-ignition internal combustion piston engine:g.v.w. not exceeding 5 tonnes",NA,NA,3,0,1,0,0,0,"・Hybrid vehicles with electric motor
・Natural gas vehicles with a natural gas tank
・Hydrogen-fuelled vehicle ",NA,"Low gas consumption, fuel economy, CO2 emission and pollutants such as NOx and SOx emission    ",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,340,8704,8704,8704,870432,870432,870432,870432,Motor vehicles for the transport of goods with spark-ignition internal combustion piston engine g.v.w. exceeding 5 tonnes,"- Other, with spark-ignition internal combustion piston engine: g.v.w. exceeding 5 tonnes",NA,NA,3,0,1,0,0,0,"・Hybrid vehicles with electric motor
・Natural gas vehicles with a natural gas tank
・Hydrogen-fuelled vehicle ",NA,"Low gas consumption, fuel economy, CO2 emission and pollutants such as NOx and SOx emission    ",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,341,8704,8704,8704,870490,870490,870490,870490,Motor vehicles for the transport of goods other than those with compression-ignition internal combustion piston engine (diesel or semi-diesel) and with spark-ignition internal combustion piston engine,- Other,NA,NA,3,0,1,0,0,0,"・Electric vehicles with a secondary battery and a electric motor
・Fuel cell vehicles with a fuel cell, electric motor and hydrogen tank
・Hydrogen-fuelled vehicle ",NA,"Low gas consumption, fuel economy, CO2 emission and pollutants such as NOx and SOx emission    ",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,342,8705,8705,8705,870510,870510,870510,870510,Crane lorries,- Crane lorries,NA,NA,3,0,1,0,0,0,"・Clean diesel vehicles with a diesel-engine and a device that eliminate the suspended particulate matter, oxide of nitrogen etc.
・Hybrid vehicles with electric motor
・Electric vehicles with a secondary battery and a electric motor
・Fuel Cell Vehicles with a fuel cell, electric motor and hydrogen tank
・Natural Gas Vehicles with a natural gas tank
・Hydrogen-fuelled vehicle ",NA,"Low gas consumption, fuel economy, CO2 emission and pollutants such as NOx and SOx emission    ",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,343,8705,8705,8705,870520,870520,870520,870520,Mobile drilling derricks,- Mobile drilling derricks,NA,NA,3,0,1,0,0,0,"・Clean diesel vehicles with a diesel-engine and a device that eliminate the suspended particulate matter, oxide of nitrogen etc.
・Hybrid vehicles with electric motor
・Electric vehicles with a secondary battery and a electric motor
・Fuel Cell Vehicles with a fuel cell, electric motor and hydrogen tank
・Natural Gas Vehicles with a natural gas tank
・Hydrogen-fuelled vehicle ",NA,"Low gas consumption, fuel economy, CO2 emission and pollutants such as NOx and SOx emission    ",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,344,8705,8705,8705,870530,870530,870530,870530,Fire fighting vehicles,- Fire fighting vehicles,NA,NA,3,0,1,0,0,0,"・Clean diesel vehicles with a diesel-engine and a device that eliminate the suspended particulate matter, oxide of nitrogen etc.
・Hybrid vehicles with electric motor
・Electric vehicles with a secondary battery and a electric motor
・Fuel Cell Vehicles with a fuel cell, electric motor and hydrogen tank
・Natural Gas Vehicles with a natural gas tank
",NA,"Low gas consumption, fuel economy, CO2 emission and pollutants such as NOx and SOx emission    ",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,345,8705,8705,8705,870540,870540,870540,870540,Concrete-mixer lories,- Concrete-mixer lorries (concrete-mixers),NA,NA,3,0,1,0,0,0,"・Clean diesel vehicles with a diesel-engine and a device that eliminate the suspended particulate matter, oxide of nitrogen etc.
・Hybrid vehicles with electric motor
・Electric vehicles with a secondary battery and a electric motor
・Fuel Cell Vehicles with a fuel cell, electric motor and hydrogen tank
・Natural Gas Vehicles with a natural gas tank
",NA,"Low gas consumption, fuel economy, CO2 emission and pollutants such as NOx and SOx emission    ",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,346,8705,8705,8705,870590,870590,870590,870590,"Special purpose motor vehicles other than crane lorries, mobile drilling derricks, fire fighting vehicles and concrete-mixer lorries",- Other,NA,NA,3,0,1,0,0,0,"・Clean diesel vehicles with a diesel-engine and a device that eliminate the suspended particulate matter, oxide of nitrogen etc.
・Hybrid vehicles with electric motor
・Electric vehicles with a secondary battery and a electric motor
・Fuel Cell Vehicles with a fuel cell, electric motor and hydrogen tank
・Natural Gas Vehicles with a natural gas tank
・Hydrogen-fuelled vehicle ",NA,"Low gas consumption, fuel economy, CO2 emission and pollutants such as NOx and SOx emission    ",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,NA,8708,8708,8708,870892,870892,870892,870892,NA,NA,NA,"Silencers and exhaust pipes, motor vehicles ",0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,347,8711,8711,8711,871110,871110,871110,871110,NA,- With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc. ,NA,NA,2,0,1,0,0,0,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,348,8711,8711,8711,871120,871120,871120,871120,NA,- With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250cc. ,NA,NA,2,0,1,0,0,0,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,349,8711,8711,8711,871130,871130,871130,871130,NA,- With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500cc. ,NA,NA,2,0,1,0,0,0,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,350,8711,8711,8711,871140,871140,871140,871140,NA,- With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800cc. ,NA,NA,2,0,1,0,0,0,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,351,8711,8711,8711,871150,871150,871150,871150,NA,- With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc. ,NA,NA,2,0,1,0,0,0,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,NA,8712,8712,8712,871200,871200,871200,871200,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
534,NA,8714,8714,8714,871411,871411,871495,871411,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
535,NA,8714,8714,8714,871419,871419,871410,871419,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
536,NA,8714,8714,8714,871420,871420,871420,871420,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
537,NA,8714,8714,8714,871491,871491,871491,871491,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
538,NA,8714,8714,8714,871492,871492,871492,871492,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
539,NA,8714,8714,8714,871493,871493,871493,871493,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
540,NA,8714,8714,8714,871494,871494,871494,871494,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
541,NA,8714,8714,8714,871495,871495,871495,871495,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
542,NA,8714,8714,8714,871496,871496,871496,871496,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
543,NA,8714,8714,8714,871499,871499,871499,871499,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
544,NA,8716,8716,8716,871639,871639,871639,871639,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
361,352,8907,8907,8907,890790,890790,890790,890790,"Other floating structures (for example, rafts, tanks, coffer-dams, landing-stages, buoys and beacons): Other (other than inflatable rafts).",- Other,NA,NA,3,0,1,0,0,1,"Pollution protection booms, oil absorbent booms, oil containment booms.",NA,Floating barriers to oil can prevent an oil slick from reaching sensitive locations or spreading out further.  Oil absorbents soak up and remove the oil.,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362,353,9001,9001,9001,900190,900190,900190,900190,"Optical fibres and optical fibre bundles; optical fibre cables other than those of heading 85.44; sheets and plates of polarising material; lenses (including contact lenses), prisms, mirrors and other optical elements, of any material, unmounted, other than such elements of glass not optically worked:  Other: Lenses prisms mirrors optical element not optically worked.",- Other,NA,NA,3,1,1,0,0,1,Solar concentrator systems.,NA,Used to concentrate and intensify solar power in a solar energy system.,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
363,354,9002,9002,9002,900290,900290,900290,900290,"Lenses, prisms, mirrors and other optical elements, of any material, mounted, being parts of or fittings for instruments or apparatus, other than such elements of glass not optically worked: Other: Prism, mirrors, mounted and parts and accessories, not elsewhere specified or included",- Other,NA,NA,3,1,1,0,0,1,Solar concentrator systems.,NA,Used to concentrate and intensify solar power in a solar energy system.,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
545,NA,9005,9005,9005,900580,900580,900580,900580,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
457,NA,9013,9013,9013,901320,901320,901320,901320,NA,NA,NA,Lasers,0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,NA,9013,9013,9013,901380,901380,901380,901380,NA,NA,"Optical devices, appliances and instruments, nesoi ",NA,0,0,0,1,0,1,NA,Solar heliostats. ,NA,Heliostats orient mirrors in concentrated solar power systems to reflect sunlight on to a CSP receiver. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
421,NA,9013,9013,9013,901390,901390,901390,901390,NA,NA,"Parts and accessories for optical devices, appliances and instruments, nesoi ",NA,0,0,0,1,0,1,NA,Parts for solar heliostats ,NA,Heliostats orient mirrors in concentrated solar power systems to reflect sunlight on to a CSP receiver. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
364,355,9015,9015,9015,901510,901510,901510,901510,Rangefinders,- Rangefinders,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,356,9015,9015,9015,901520,901520,901520,901520,Theodolites and tachyometers,- Theodolites and tachymeters (tacheometers),NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,357,9015,9015,9015,901530,901530,901530,901530,"Levels: Hydrological, oceanographic, meteorological instruments and appliances.  Exclusive of 90.31",- Levels,NA,NA,3,0,1,0,0,1,NA,NA,"Includes levels used for environmental purposes such as measuring the ozone layer, elements of climate change etc.",NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
367,358,9015,9015,9015,901540,901540,901540,901540,Photogrammetrical surveying instruments and appliances,- Photogrammeterical surveying instruments and appliances,NA,NA,3,0,1,0,0,1,NA,NA,"Photogrammetry is an aerial remote sensing technique which forms the baseline of many Geographic Information Systems (GIS) and Land Information Systems (LIS), which are important for monitoring and managing natural risks such as floods, earthquakes.",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
368,359,9015,9015,9015,901580,901580,901580,901580,"Other instruments and appliances: Surveying, Hydrographic, Oceanographic or Hydrological Instruments",- Other instruments and appliances,"Other surveying, hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, not elsewhere specified in 90.15 [Ca, J, NZ, K, CT]
Surveying instruments and appliances, hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances nesoi [US, Au]",NA,3,0,1,1,0,1,NA,NA,"Includes instrument and appliances necessary for measuring the ozone layer and to monitor, measure and assist planning for natural risks such as earthquakes, cyclones, tsunamis etc.  ","Includes instrument and appliances necessary for measuring the ozone layer and to monitor, measure and assist planning for natural risks such as earthquakes, cyclones, tsunamis etc.",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
369,360,9015,9015,9015,901590,901590,901590,901590,"Parts and accessories: Surveying, Hydrographic, Oceanographic or Hydrological Instruments",- Parts and accessories ,NA,NA,3,0,1,0,0,1,"Parts for 901530, 901540 and 901580.",NA,"Parts used in maintenance and repair of the items listed under HS 901540, 901580 and 901530 with the attendant environmental benefits.",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
370,361,9024,9024,9024,902410,902410,902410,902410,Machines and appliances for testing metals,- Machines and appliances for testing metals,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,362,9024,9024,9024,902480,902480,902480,902480,Other machines and appliances for testing metals,- Other machines and appliances ,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,363,9024,9024,9024,902490,902490,902490,902490,Parts and accessories of Machines & Appliances for Testing of Materials,- Parts and accessories ,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,364,9025,9025,9025,902511,902511,902511,902511,"Thermometers and pyrometers, not combined with other instruments: Liquid-filled, for direct reading","- Thermometers and pyrometers, not combined with other instruments: Liquid-filled, for direct reading",NA,"Thermometers, pyrometers, liquid-filled ",3,0,1,0,1,1,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
374,365,9025,9025,9025,902519,902519,902519,902519,"Other: Thermometers and pyrometers, not combined with other instruments","- Thermometers and pyrometers, not combined with other instruments: Other",NA,"Other thermometers, pyrometers ",3,0,1,0,1,1,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
375,NA,9025,9025,9025,902580,902580,902580,902520,"Barometers, not combined with other instruments",NA,NA,NA,1,0,0,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,366,9025,9025,9025,902580,902580,902580,902580,"Other instruments (Hydrometers, Pyrometers, Hygrometers and Psychrometers)",- Other instruments ,NA,"Hydrometers, barometers, hygrometers, etc. ",3,0,1,0,1,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,367,9025,9025,9025,902590,902590,902590,902590,"Parts and accessories (Hydrometers, Pyrometers, Hygrometers and Psychrometers)",- Parts and accessories ,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
